"RT @MbahUyok: Sejak ""menjabat.. Anies:"" satu per satu janji ""dipenuhi. Jokowi:"" satu per satu janji ""diingkari. Pergub"" OK OCE Diteken Anies  Bu…;0",0
"RT @SpionaseNKRI: Jujur gw ""bingung!! #VALUE! -"" Vihara ""dibongkar -"" Non muslim ""ditindas -"" Tradisi &amp; budaya nusantara """"""dihabisi"""" -…"" RT @UtuhWibowo: Ssstt.. Ssstt.. HATTRICK! ""😅;0",0
"RS"" dipecat dari Timses Prabowo Sandi negara tidak ada kerugian digoreng terus ""menerus. ST …"";1",1
"mantan menteri yg sakit hati.... "" bukankah"" begitu pak @sudirmansaid ?", 
RT @JuniorPrangko: @V_Stone_Kardol @jokowi Pemalas = Hidup Susah https://t.co/2LzbhkqEfJ;0,0
RT @IreneViena: Jika saya dapat membuktikan keputusan pemerintah terkait takeover saham mayority ;11freeport yg dilakukan sekarang adalah tind…, 
"RT @TetapPatriot: Nah ""loh.. BPK"" Beberkan 'Salah Urus' Impor Pangan Era Jokowi. Rizal Ramli sudah Ingatkan "" https://t.co/TkX1Iy1tUk"" https://…'0",0
Memang sengaja kali? klo kurir dimatiin otaknya ga bakal terbongkar. 🙊, 
"RT @TirtoID: Presiden Jokowi mengatakan urusan utang rumah sakit adalah urusan Dirut BPJS dan tidak perlu sampai ke presiden. "" Padahal"" je…;0",0
"""@billraziq open discuss ya kurasa petahana memang punya advantage seperti ini. Praktik simplenya Petahana akan se… https://t.co/bCOEg45tFg ;0",0
Wkwkwk @erwinsudarman @jokowi Kagaaaak bang, 
"RT @haidar_arsyad: Seharusnya presiden menayakan dlu kpd staff nya masalah hierarki dari bpjs ini agar tidak """"""menambah"" ""bodoh"""""" presiden di m…;0",0
"RT @CepJohan: Sdr. presiden @jokowi lebih kebangetan mana sama urusan bagi-bagi sertifikat ""tanah?? https://t.co/6Wl6WYdU9r"";1",1
"RT @DonAdam08: Sependek pengetahuan saya BPJS Kesehatan langsung dibawah Presiden tidak melalui kementerian. "" Mungkin"" beliau lupa? https:…;0",0
RT @warta_politik: Sibuk Bahas Jilbab Neneng Detikcom DISIKAT Warganet: Niat Banget Busukin Islam. Kok Gak Bahas Bahwa Dia Timses Jokowi?…'0,0
BPK Beberkan 'Salah Urus' Impor Pangan Era Jokowi. Rizal Ramli sudah Ingatkan  https://t.co/LDyy5wG8v1;0,0
"RT @bonie0959: @rezaa_jkt @D_Almazendra @republikaonline @jokowi Presiden tidak bisa mengelak dari tanggung jawab. "" Ini"" amanat Undang Undan…;0",0
RT @Fahrihamzah: Ini logika yg merusak pak @jokowi karena nyalahin @sandiuno padahal maksudnya nenbak gubernur DKI sebelumnya kan?  Waspada…;0,0
RT @MaCiamis: ciamis berSATU untuk kemenangan Jokowi.. @jokowi #JokowiLagi #JokowiMaruf2019 https://t.co/OLqtUE6iJq;1,1
RT @s4tria16: Presiden @Jokowi kan bagikan 5.000 beasiswa kpd mahasiswa yg terkena imbas bencana Lombok dr 5.000 beasiswa tersebut @Jokow…;1,1
RT @erwinsudarman: Kala BPJS defisit;0, 
"RT @NonaYenAje: Amsyiong satu ""bangsa..😤;0",0
"Woyy"" sapa dulu yg milih mukidi?..ngacung😤 https://t.co/beOJkiRiZo", 
RT @januryanur1226: @V_Stone_Kardol @jokowi Gimana nggak susah teruus wong cara berpikirnya jg selalu dibikin susah yg gampang dibuat susa…;0,0
"RT @jokowi: Di Sumbawa saya saksikan bantuan pemerintah untuk korban gempa sudah gampang ""diuangkan. Jangan"" lupa yang rusak di NTB ini t…'1",1
"RT @dusrimulya: 🙇 : """"""Prabowo"" harusnya berhati2 terima informasi agar tak termakan hoax..bagaimana bila nanti memimpin Indonesia klo tak hat…;1",1
RT @newsjundi: Doa Habib Rizieq Syihab bersama umat islam saat di dzolimi oleh rezim @jokowi di aksi 411 depan istana negara...mari kita Aa…;0,0
"RT @polling_ina: Untuk menghindari polling dibajak akun robot lagi seperti polling sebelumnya berikut ini kami adakan polling ""gambar A.""  P…", 
RT @syalunna: @Blackbeard008 @Je_Latah @trahlendir @jonathan_erwan @katerinaKwari @chicohakim @Dasmev2019 @masjoko_ind @masgag4h @nyenyengg…, 
"RT @04Nakula: @Ferdinand_Haean Kader @PDemokrat ini emang ""GOBLOK! Rp"" 45 6 T itu di bagi dua ""presiden: 1:Periode"" 2003 sampai 2014 rezim @S…;0",0
RT @eae18: Cak Nun: Jadi kita doakan mudah-mudahan beliau (jokowi) ini oleh Allah segera dibebaskan dari tekanan-tekanan. Jelas ya. Jelas m…;1,1
RT @nemosyus: Malah bertambah bnyk kasus pelanggaran HAM di era joko https://t.co/iYc0rclz3H;0,0
RT @jokowi: Seperti penari Bali yang berjumpalitan di depan saya ini beberapa bulan terakhir negara kita bak di atas putaran roda kehidup…;1,1
"RT @roninpribumi: Bawaslu Duga Jokowi-Ma'ruf NYOLONG Start Kampanye di Media ""Cetak #2019GantiPresiden https://t.co/iFwzWnXkXc"";0",0
"RT @hanin_muthia: Kenapa kalian dukung Jokowi? """, 
"#2019PilihJokowi"" #2019TetapJokowi #JokowiLagi;1",1
RT @zarazettirazr: Ai don rid wot ai sain yu no? Becoz winter is coming https://t.co/OkPyeVXTrL, 
RT @putrabanten80: Untuk kesekian kali nya jubir-jubir jokowi di buat tak berkutik dan menahan rasa malu dan Aktor Protagonis yg melakukan…;0,0
RT @Dahnilanzar: Pak @jokowi BPJS itu langsung bertanggungjawab kepada Presiden lho.;0,0
 @bioedmond @jokoedy6 Yg korupsi kebanyakan para pendukung Jokowi. Lihat aja Meikarta siapa mrk.;0,0
RT @chairulakhmad: Perang Logika Jokowi-Prabowo di mata @rockygerung dan @AdianNapitupul1 ... https://t.co/uVeEvqMSun via @YouTube https://…, 
@tikusmerah1 @mpuanon Mungkin pada nyadar kalo Pilpres 2019 bakalan dimenangkan pihak Petahana arah politknya ke P… https://t.co/7vakNIkRyV;1,1
"RT @marierteman: Kapan @Metro_TV berani tagih janji @jokowi ? Tidak akan krn media partisan ""? Dlm"" perspektif demokrasi boleh. Asal negar…;0",0
"RT @vierda: Ga usah diajarin pak antar umat beragama jarang konflik di era 10th SBY ""berkuasa Justru"" saya heran di era bapak tiba2 org bany…'0",0
"RT @zulfanp1: @piss_me @in_hoping @irene_juniva @FatiarTiarti @daniaxtt_ @FirdausKumis__ @JuniorPrangko @andicribs @bambang_shm @CumiCue @S… Ijin Bertanya Pak/Bu "" Harus"" Berapa Kali Pelanggaran yg dilakukan oleh Pasangan Capres &amp; Cawapres baru bisa di Disk… https://t.co/gvmeBc5c2p;0",0
"RT @IreneViena: 26. Survey Elektabilitas terakhir (20/9/2018) "" Prabowo"" - Sandiaga ""78% Jokowi"" - Maruf ""22% Prabowo"" Sandi hanya kalah di Bal…;0",0
"RT @MbahUyok: Sejak ""menjabat.. Anies:"" satu per satu janji ""dipenuhi. Jokowi:"" satu per satu janji ""diingkari. Pergub"" OK OCE Diteken Anies  Bu…;0",0
"HBS OPERASI ""PLASTIK KPN"" MRK OPS KELAMIN YA Pak jokowi merokok...?;0",0
Anak Buah Prabowo Prihatin Jurkam Jokowi Terima Suap https://t.co/MRKXOzLSKM;0,0
Anak Buah Prabowo Prihatin Jurkam Jokowi Terima Suap https://t.co/jfPhYMJs5w;0,0
"RT @JayaSatrianie: Natalius Pigai "" "" Tidak ada Pembukaan ruas jalan baru yg dibangun oleh presiden jokowi ""Tukimin"" dipercaya dongo lu ! 😑…;0",0
@syalunna @Blackbeard008 @Je_Latah @trahlendir @jonathan_erwan @chicohakim @Dasmev2019 @masjoko_ind @masgag4h… https://t.co/gzDN91CQWf, 
RT @dr_gundi: Mau lihat bukti rusaknya kondisi sosial politik kita saat ini akibat sengitnya perkelahian 2 kubu?Lihat aja ini SMI yg slm in…, 
"RT @dusrimulya: 🙇 : """"""Prabowo"" harusnya berhati2 terima informasi agar tak termakan hoax..bagaimana bila nanti memimpin Indonesia klo tak hat…;1",1
@Dahnilanzar @jokowi Jurus anthum koq ngaco begindang Bro? Politik itu butuh kecerdasan lebih  bukan asal ngablak..;0,0
RT @Fahrihamzah: Ada baiknya juga mohon maaf kepada rakyat atas semua janji yg tidak ditepati... https://t.co/gfOmz56IyL;0,0
RT @herditiya1: Kapasitasnya terbatas. Ia lebih memilih kerja enteng: masuk gorong² main sulap momotoran plesiran di mal tebak²an nama…;0,0
Bupati pendukung Jokowi diciduk KPK tim Prabowo bersyukur tak libatkan kepala daerah https://t.co/hYOYrccP4m;0,0
"RT @dwi_ardys: Berarti sorotan agresif dr @RamliRizal udah ""bener?", 
"BPK"" Beberkan 'Salah Urus' Impor Pangan Era Jokowi https://t.co/M2JKyoZsqc;0",0
RT @Fahrihamzah: Pak Jokowi  BPJS Kesehatan adalah program strategis nasional yang oleh bapak disebut dengan Jaminan Kesehatan Nasional-Kar…;0,0
"RT @ErnaProjo: Siap-siap untuk Para Kades Jokowi akan Bawa KPK Cek Keuangan ""Desa Makin"" mantab aja @jokowi ""👍👍👍👍;1",1
#JokowiLagi;1,1
Serahkan Bantuan Dana Gempa Jokowi Saksikan Pencairannya https://t.co/1dhsiuDtbI https://t.co/oNvI8qbpfW;1,1
RT @MMisbakhun: Ini fasilitas yg diberikan oleh negara bukan diberikan atas nama pribadi pejabat. Hati-hati @liputan6dotcom bikin judul ber…, 
"RT @UtuhWibowo: Ssstt.. Ssstt.. HATTRICK! ""😅", 
RT @rmolco: JK Minta Maaf Target Dari Jokowi Meleset #KlikRMOL  #asianparagames https://t.co/c568CEcyPy;1,1
"RT @dankh3tt1: Evaluasi.APBDES P. 2018 Desa Kampung Baru dan Desa Rawa Mekar Kec. Maro Sebo Ulu Kab.Batang Hari Provinsi ""Jambi. @jokowi"" @Ek…", 
"RT @fermendkis: Kpop ""bagus Via"" valen ""bagus Nela"" karisma ""bagus Jokowi"" ""bagus Prabowo"" ""bagus Toko"" ""bagus Yang"" jelek cuman tulisan tangan saya.;1",1
?Pasang Iklan di Media Cetak Jokowi-Ma’ruf Diduga Langgar Kampanye | https://t.co/mFSr8zEILS https://t.co/gh5bmF7dDq;0,0
 @null Gara-gara Iklan Videotron Jokowi-Amin 'Dikejar' Syahroni Sidang dugaan pelangga  https://t.co/OiXeDUKocP;0,0
 @jokowi Dan kami Bangga memiliki Presiden spt beliau Jaga kesehatan selalu ya pak #2019TetapJokowi;1,1
"RT @PollingLagi: Polling yuk... ""😊 Seandainya..."" ini seandainya ya di Pilpres 2019 Petahana vs Kotak Kosong anda pilih yang mana ""? 01."" Jo…", 
 @Ophthal86618046 @Fahrihamzah @maspiyuuu @jokowi @BPJSKesehatanRI @KemenkesRI Hoax menurut cebong.. jelas tg. Jawab… https://t.co/dhMl6MmSyf;0,0
"RT @ustadtengkuzul: Nasib pak Luhut Mikropon Menyala. Saat Acara IMF Berfoto Terdengar ""Ucapan:"""""" No No No Two is for Prabowo One is for Jo…;0",0
cek yuk -&gt; Gara-gara Iklan Videotron Jokowi-Amin 'Dikejar' Syahroni Sidang dugaan pelangga  https://t.co/ASeeG3Y3nV;0,0
"RT @RadPlague: Memilih Jokowi sebagai pemimpin dengan alasan tak ingin Prabowo berkuasa adalah hal paling menyedihkan yg pernah gw ""dengar I…"";1",1
"RT @jokowi: Kembali menuju NTB untuk meninjau proses rehabilitasi dan rekonstruksi pasca gempa di Lombok dan ""sekitarnya. Saya"" hendak memas…;1",1
RT @enylove2: Pagi ini kamis 18 Okt  Pak @jokowi kembali mengunjungi NTB untuk melihat langsung Proses Rehabilitasi &amp;Rekonstruksi Pasca Gem…;1,1
"RT @TheCebongers: Adian Napitupulu : Kalau saya seperti Jokowi saya senang Jokowi baik cerdas pintar lembut ""hati. Dari"" pada bung sepe…;1",1
"RT @AkhmadMu: Sy inget betul saat salah seorang temen tanya ke sy """"""km"" tau gk agama @budimandjatmiko itu apa kok km sptnya ngefans sm ""dia?""""…"";1",1
"RT @ErnaProjo: Siap-siap untuk Para Kades  Jokowi akan Bawa KPK Cek Keuangan ""Desa Makin"" mantab aja @jokowi ""👍👍👍👍;1",1
"#JokowiLagi Sumber"" 👉👉  htt…;1",1
RT @ronavioleta: soalnya prabowo tahu diri kalo agama dan bacaannya Ga bagus. Apalagi utk jadi Imam sholat ada syarat2nya dlm Islam. Beda s…;1,1
"RT @TheCebongers: Prawobo sentil Jokowi ""Ugal2an. Lalu"" Bung Adian membalas bukan sentilan tapi pukulan telak ke ""Prabowo! Pemerintahan"" yg ug…;0",0
"RT @TopeRendusara: “Paman Pak Jokowi dan adik Pak Jokowi ” kata Fayakhun ""Andriadi", 
"Cieee..."" Capres yang pakai slogan """"""Bersih"""""" tahunya kelua…;0",0
RT @jokoedy6: Kata Jokowi di TV  mestinya adu program adu ide etc. Apanya yg diadu? Sebab 66 program pilpres 2014 mangkrak. Mau yg mangk…;0,0
"RT @jokowi: Di Sumbawa saya saksikan bantuan pemerintah untuk korban gempa sudah gampang ""diuangkan. Jangan"" lupa yang rusak di NTB ini t…;1",1
siraja hutang dan siraja janji  hahaaa lengkap sudah derita republik ini dibawah pimpinan anda @jokowi cukuplah sam… https://t.co/MZLz1xF2Zn;0,0
RT @dr_gundi: Gw nyerah sm org ini..urusan 4 9 T dan nasib jutaan rakyat Indonesia masa ga boleh sampai ke presiden😥😥 https://t.co/AH3nyGPR…;0,0
Berkat jokowi saya ini bisa lulus dari pendaftaran CPNS tinggal tungguin ujian nya;1,1
RT @SutanRiska: Kegembiraan Ribuan warga Dharmasraya menyambut kedatangan Presiden @jokowi di Ranah Minang beberapa waktu lalu. Alhamdulill…;1,1
RT @monot0ne: Layanan kesehatan kepada tenaga kerja buruk diakibatkan pembayaran BPJS ke Rumah Sakit menunggak trilyunan. Padahal iuran BP…;0,0
"RT @AdityaWisnu: Jokowi itu manager. Do the things right melakukan sesuatu yang ""benar. Prabowo"" itu leader. Do the right things melakukan…;0",0
Timses Jokowi petakan pemilih luar negeri kubu Prabowo pilih fokus dalam negeri https://t.co/KoyjRocQ9t;1,1
"RT @TetapPatriot: Pasangan Jokowi - makruf amin semakin Rentan pada 2019 jika tak merubah strategi kebijakan ""ekonominya.. Indonesia’s"" Pres… Masoox Pak Eko ""...😎;1",1
"#TetapIndonesia"" #JokowiLagi "";1",1
"#JokowiAmin"" ""#jokowimarufamin;1",1
"RT @ekowBoy: Sukarno: usir penjajah "" Suharto:"" tumpas ""PKI Habibie:"" tundukan ""dolar Gus"" Dur: pejuang ""pluralisme Megawati:"" jual Indosat "" SBY:"" p…;0",0
" @Projoinsyaf @TetapPatriot @RamliRizal @jokowi Pertanyaan macam apa itu? Jadi cebong dulu baru di ""dengerin? Ya"" sama… https://t.co/D9hAa7xvJq",0
"RT @irwank2k2: @RelawanProSandi Anti Korupsi nya ""OMDO. https://t.co/p2g1GLr60N Temans� Kami"" ikut sedih! Ternyata tak lebih baik dari era…;0",0
 @MardaniAliSera Sayangnya mas egi pro jokowi...wkwkwk;1,1
RT @radar_malang: Serahkan Bantuan Dana Gempa Jokowi Saksikan Pencairannya https://t.co/1dhsiuDtbI https://t.co/oNvI8qbpfW;1,1
RT @radar_malang: ?Pasang Iklan di Media Cetak Jokowi-Ma’ruf Diduga Langgar Kampanye | https://t.co/mFSr8zEILS https://t.co/gh5bmF7dDq;0,0
RT @INTANyk94: Wow  sebentar lagi 13 ruas jalan tol di operasikan. Enak banget nih mudik lancar dan asiiik. Terimakasih kasih pemerintah pa…;1,1
 @null Jokowi reviews construction of quake-resistant houses in W Sumbawa  https://t.co/JaTORyRhYz;1,1
"RT @TirtoID: Presiden Jokowi mengatakan urusan utang rumah sakit adalah urusan Dirut BPJS dan tidak perlu sampai ke presiden. "" Padahal"" je…;0",0
"RT @ASapardan: ""Twips Membangun"" Indonesia yg merata dari kota hingga pelosok ""desa Bukan"" soal murah atau ""mahalnya Tapi"" ini soal Keadilan So… Jelas jadi Pak Jokowi sekali lagi wkwk;1",1
"RT @kokokdirgantoro: Jokowi periksa got ~&gt; ""pencitraan Jokowi"" periksa irigasi ~&gt; ""pencitraan Jokowi"" bincang dgn petani ~&gt; ""pencitraan. Sandi…"";0",0
RT @Fahrihamzah: Ini logika yg merusak pak @jokowi karena nyalahin @sandiuno padahal maksudnya nenbak gubernur DKI sebelumnya kan?  Waspada…;0,0
RT @stevanihuangg: Pak jokowi walau saya sering mengkritik bapak dan 2019 tidak mendukung bapak jadi presiden tpi saya masih menghormati b…;0,0
"RT @jokowi: Kembali menuju NTB untuk meninjau proses rehabilitasi dan rekonstruksi pasca gempa di Lombok dan ""sekitarnya. Saya"" hendak memas…;1",1
RT @Dahnilanzar: Pak @jokowi BPJS itu langsung bertanggungjawab kepada Presiden lho.;0,0
"RT @ASapardan: ""Twips Hanya"" dijaman presiden ""@jokowi Anak"""""" bisa begitu dekat dengan ""Bapaknya. Segala"" persoalan dan keluh kesah anaknya bisa…;1",1
RT @newsjundi: Doa Habib Rizieq Syihab bersama umat islam saat di dzolimi oleh rezim @jokowi di aksi 411 depan istana negara...mari kita Aa…0,0
 @RadioElshinta @koerz04 🤣🤣🤣🤣takebeer takebeer takebeer  jkt jgn bilang azab atau salahin jokowi ya. Kalau perlu 5 p… https://t.co/XDFqVxarcF;1,1
"RT @jokowi: Saya menyampaikan selamat kepada sahabat saya Bapak Prabowo Subianto yang merayakan ulang tahun yang ke-67 pada hari ""ini. Ter…"";1",1
 @AchmadF71862848 @ronavioleta @rahmatismaya @jokowi Bat his minister sei sorry sir  its inaf wan piriod 😂, 
"RT @syharilaaa: Mimpi Apa Ya Gua Hari ""Ini..😄😄😄😄😄😄", 
"Ala"" Lu @fadlizon akui aja Kalau Pak Jokowi Itu Hebat Bukti nya Lu Foto bareng sama Ibu Ne…;1",1
RT @Dahnilanzar: Pak @jokowi BPJS itu langsung bertanggungjawab kepada Presiden lho.;0,0
 @mbaputi_11 @gufronsyahbana @fauzi_gunawaan @EllaHerliani @Dahnilanzar @jokowi Jadi anak PKI bukan berarti PKI itu… https://t.co/ZUyrq3AtPc;1,1
RT @warta_politik: Sibuk Bahas Jilbab Neneng Detikcom DISIKAT Warganet: Niat Banget Busukin Islam. Kok Gak Bahas Bahwa Dia Timses Jokowi?…;0,0
